hour,day_of_week,inventory_level,bartender_load,target_multiplier
1,1,0.9553458528631528,0.8814356492121509,1.1070125819068521
11,3,0.24290907367596803,0.9101916397935718,1.067206404135875
14,5,0.8063025009586958,0.8218866046760772,1.0558521007422088
2,4,0.2732644583937158,0.3646212332247972,1.1313245663154656
22,6,0.918346448136969,0.6741014215639834,1.0506486874637464
13,2,0.7576505675353874,0.8626007918941685,1.062678007816004
8,4,0.08959798367844185,0.5927594130574296,1.092148664510332
2,6,0.631001706241822,0.6316921359095967,1.0658087955743742
17,3,0.7869801320840435,0.6566761357564114,0.9927527537094579
4,5,0.7364283127374843,0.9219585911446019,1.032130040982315
12,5,0.12304398410531014,0.4153981852474895,1.1022778275076621
13,1,0.784385818035933,0.5331785432215782,0.9906298158062354
19,6,0.019691818541952233,0.646382833013939,1.0926617673688903
11,1,0.17281014606191647,0.45702507688113037,1.1139939094946256
16,5,0.4456614279976978,0.9607824419573949,1.0368803759493794
11,5,0.6854467956978476,0.6863701597758881,1.0169679462664485
8,4,0.554118615485517,0.6377432148328243,0.9941188424879052
1,6,0.40445212919741136,0.8482975532908126,1.1137144849363765
19,2,0.27120988588567096,0.10253961155308293,0.9815711311095854
9,5,0.9153068573323873,0.7158327870431583,0.9835124180094472
8,2,0.007605432463745232,0.6400978649590602,1.1076503544544487
0,4,0.16639670528493056,0.642895704132652,1.2
11,6,0.1805179315291493,0.31382178050329823,1.1182557670614257
11,6,0.9809003608262711,0.9705730149868924,1.0435924922513897
4,6,0.546861772854383,0.4765618284835189,0.9846252330822821
6,2,0.5465546652650461,0.18383297460811746,0.9846088843633334
6,2,0.4004468313308156,0.8825736390118539,1.0586368405861841
6,2,0.38438248752096027,0.2778370296130475,0.987686689153689
21,3,0.29181224452233157,0.1958987456194814,1.0020498948846446
19,3,0.6528407580060662,0.2816711196592847,0.9815068770873621
12,1,0.6266247425898188,0.7430374127265955,1.0060069256050845
10,1,0.39354740976160785,0.7916514033735911,1.0089598867594194
12,3,0.2503484838734239,0.9962139577450057,1.0419282864556716
19,3,0.758218766587322,0.8194126025734908,1.056450845115674
13,3,0.49782043119261554,0.8970890217657346,1.0302349966625417
6,4,0.02025152067673508,0.25767784540896294,1.088804575291806
22,1,0.847255156321346,0.6394763886092488,1.0537344530448232
11,0,0.45907208730488813,0.9979602299246985,1.0414148294331476
10,4,0.6266705131525984,0.6278359714891725,0.9988667975148914
19,2,0.6209936716640001,0.5493775496054166,1.0093210875900498
18,5,0.5061300214298076,0.17780388130769334,0.9950146605998951
5,4,0.9007103591253278,0.4994699388742705,0.9916441271256217
10,3,0.659439488709347,0.7823043466797305,0.9912235571027906
12,1,0.4036683733122103,0.4590013627525408,0.9988204928090485
7,3,0.849520757116286,0.2720105739903127,1.018936415861401
9,6,0.9944728606699416,0.7124709982834594,0.989969672677249
9,0,0.4479333072531356,0.9585323605182716,1.0543886386941426
6,0,0.24123172187016895,0.10079666036295944,1.0004871156927417
19,0,0.019697976146098917,0.1829376202760415,1.1167087041498285
0,0,0.3545325932410912,0.7770817973096856,1.038952878536529
2,2,0.4718426964323672,0.16212149797063993,1.0506911502069531
19,2,0.9088709508174676,0.3851399767635173,0.9831845333558542
7,4,0.28318537566134594,0.5683154257180718,0.9951607623783612
9,1,0.23272151916952521,0.8123018255059463,1.0668292250871223
11,6,0.3349799971095315,0.8524258277865358,1.0451659824396855
16,3,0.6614563100096823,0.9203077102495258,1.051952034667844
19,1,0.24525462797120068,0.9533475319498211,1.067168113942571
14,0,0.6199532044111541,0.17196125849917768,1.013957409106039
8,5,0.06883763148710631,0.8552016774926685,1.1336644591622986
5,1,0.7074888059935861,0.46158299199907105,0.9999650713848784
8,4,0.1458065348001223,0.6225332633418162,1.0970477718714806
17,6,0.31743463673927474,0.9104795865651801,1.0644873128325527
18,2,0.15275427741596004,0.7562658130967735,1.1198572373547724
3,2,0.005230428932670339,0.8956281255420859,1.169152187698326
13,2,0.43780868443892373,0.27564072185017985,0.9801195442925369
12,0,0.6315629231843651,0.3689199894957663,0.9963231012211119
12,5,0.08606902334295707,0.323579581093649,1.11611939797565
6,5,0.8878238801363061,0.6264325226699596,1.0144358960386533
4,6,0.6851661230686509,0.1388865122110853,1.019940331678408
12,2,0.9044189177529325,0.3686372891972056,0.9870361515263505
2,2,0.2018794690857374,0.7994418229300475,1.0458790257568105
11,2,0.684065070733106,0.83997964629424,1.0447410041958418
0,2,0.36730681332882953,0.8423877594495379,1.1132380549776257
7,5,0.2723479205733036,0.1349458928858144,1.0100413610950973
0,5,0.04135897606829497,0.16882350896606493,1.2
10,4,0.7906146182705271,0.2158463468303054,0.9980420417530745
7,4,0.6039415220876565,0.46808120376841267,1.018789890497769
23,2,0.558645792711877,0.49729764798563225,1.041115561631129
16,4,0.1755770930721532,0.3350974239006148,1.1112128645289352
13,4,0.12695268313762365,0.9547827824968445,1.1378202578599805
5,3,0.1792241530796418,0.300169210743744,1.0830910776589557
13,3,0.46810995342572237,0.24754996104590415,1.0131480880302532
21,0,0.7970811751545192,0.6566044347496085,0.9828104062256942
12,1,0.5577907066406853,0.9913358142622949,1.0342750005009689
5,2,0.017876837412806434,0.45018661670268156,1.1056819765547885
18,6,0.988792579232861,0.5266460253842584,0.9909704811427669
6,0,0.9049643483514032,0.1362831334844326,0.9928614187001593
10,0,0.9476940406698641,0.8385700472747053,1.0379300029277063
0,4,0.8272252381890336,0.33850167359564576,1.1419542241232898
10,3,0.5062855740170604,0.780971338319115,1.0003095044922923
1,5,0.8580379616482638,0.5355903722991865,1.1517507911390628
4,1,0.8478470843715133,0.23510650767877134,0.9857748750689262
22,6,0.1781401638316661,0.4204829482653476,1.1338512646783174
21,0,0.19227684288296398,0.811600164373871,1.1356812437112327
20,2,0.46856546482123274,0.5358518917367476,0.9917454318064108
11,2,0.007496418817271588,0.6609423795538899,1.1048802759100882
0,2,0.6954972046694136,0.24759342289367947,1.035735763454378
10,6,0.27059544547307446,0.8465519092672995,1.0510267396355801
7,4,0.590166137596779,0.7500480474954956,1.0027354408811824
4,4,0.5375402278461082,0.6261620317188209,1.0081546305311533
5,4,0.7564054642204416,0.4864870024552663,0.9923164909384631
14,2,0.2130890016327851,0.9689033461607451,1.039148789635773
19,4,0.8658348187443902,0.32271706455644567,0.9987289463101698
2,5,0.9131006336785159,0.6136660437342384,1.157040625091752
23,3,0.9305547782729862,0.9439780781478049,1.0994075080857328
17,4,0.01703665680658506,0.3847995342864051,1.0971948083573815
4,4,0.13713338552434762,0.7878606546616145,1.0932200893705109
9,2,0.5681953048163503,0.2708413062134961,1.0115169057880504
7,0,0.5995248112706657,0.12651594783135087,1.0052411430565635
1,4,0.8483085167161668,0.3434574098227165,1.1523448167543835
0,5,0.08922104763132532,0.9304077989934867,1.2
19,0,0.9047199622648072,0.9095484435199314,1.052096450388309
18,0,0.777791589669882,0.15771956363218798,0.9859642839791487
16,3,0.02620724171279243,0.9706402324180443,1.1406816047863204
10,5,0.1358013574965633,0.5488683245996968,1.1198801833809333
6,4,0.3861128326178094,0.3994353075024143,0.9855415002610236
2,0,0.21773156557653917,0.3862071858376711,1.046158939044938
2,0,0.902837735451397,0.732484755118537,1.0311742675458293
12,0,0.6163394490277421,0.8311667512194489,1.0442328143127606
6,3,0.7235933078321107,0.9117052415928266,1.0464558953859475
0,3,0.44439016575139934,0.8801522185287911,1.105331234167097
6,1,0.9626214471023861,0.859380597449501,1.0342766353237296
10,4,0.7852571999754113,0.23567811864388968,1.0003194934442032
19,5,0.8741549855971414,0.4570880268112727,0.9957525029780245
17,2,0.658073684886496,0.6574425997588687,1.0163332093823958
3,3,0.9320680971184291,0.9008599554919092,1.0328594856692743
18,3,0.5289761663234069,0.1228044957080773,1.000376494322674
8,6,0.017694204844665662,0.5183545673559663,1.1178540011698095
1,5,0.07487048170074417,0.24234054990456974,1.2
23,6,0.4035735677914388,0.4738692260810643,1.0628022199343223
8,2,0.9199838756336889,0.30323250099240445,0.9806446145484259
21,0,0.294961277935485,0.8983897603254384,1.0388542381685528
22,6,0.6219159974147678,0.6232500282500968,1.0358953874979338
2,5,0.9910845367514307,0.21035759212603777,1.1384285833137415
3,5,0.9766968061267415,0.3673190415078531,0.9947143878802983
9,4,0.9187083134139451,0.6802832650509709,0.9882767494763768
3,3,0.9594428528696921,0.4266850445712729,1.014068064605444
3,0,0.823761176688512,0.643371787933384,1.0115772605599944
2,1,0.11694255067817938,0.7630037461864508,1.135252621083339
18,1,0.9622667640268153,0.2516599488761134,1.0040987767459866
18,5,0.37025502399802257,0.1403768580878804,1.0098381598593729
0,2,0.1347851722522342,0.1120937646498743,1.135163154162593
3,5,0.468480254008378,0.9178987249395514,1.0366841683477874
20,5,0.5156486728163211,0.8565427210119999,1.0593192652465289
5,0,0.2926085723855809,0.9650679954364646,1.0491914110037714
2,3,0.4428900849528741,0.5450175750031638,1.0305780121642063
0,5,0.31114438998713234,0.1127228122292209,1.1624929474228427
8,4,0.09751247980792666,0.5049203741771973,1.0844993455388074
10,1,0.4725067559688412,0.1853893193216262,1.0056246326858993
20,5,0.4677254024201045,0.1275315550485897,0.9849197406588277
16,6,0.8362668778867411,0.7505550462639616,1.0076518146892655
4,6,0.9943417678090716,0.4680300770283786,0.993965493632798
1,6,0.9897675945061631,0.7627416993270355,1.064726398819778
14,1,0.6382331747609804,0.5993956528651713,0.9893873862921351
1,3,0.40413607755201186,0.8170537022031196,1.1013650225173437
1,2,0.8868720137641146,0.9636522043906215,1.1182078793969772
16,2,0.860059064416998,0.9559229263221913,1.0525351640980423
9,2,0.12282811043911512,0.9603889894065091,1.1613398381117148
17,6,0.03863200173915737,0.6933676256198775,1.0803342221808316
4,3,0.7810840572913187,0.9148948310727363,1.0373469779536038
4,2,0.9610326544981341,0.31490776367311907,0.989064782325644
6,4,0.1672207665821942,0.6175937277322522,1.0924561946093334
2,2,0.6891476246535928,0.636689055915528,1.0347505488987636
4,5,0.9538241402317835,0.5371724590429675,1.015591640654307
5,0,0.7166490624045116,0.40606029721823445,0.9897593321270899
2,6,0.7869310079184041,0.6219207397122407,1.038812635680536
1,5,0.0651612029493156,0.8880002990688393,1.2
16,5,0.3895717581488114,0.17415033121559143,0.9970075584634631
2,0,0.7349025108122077,0.867581680218067,1.0910895000910992
13,4,0.35781375389031556,0.7227702111930718,0.9973183007930768
15,4,0.4429558062229363,0.4026743684515538,1.0076095134314362
1,3,0.7841421277855507,0.5282950174871729,1.0574853319411899
1,5,0.3460637911723895,0.21792146710183025,1.1638794817403362
20,0,0.8788007714387934,0.472476810598058,1.0090982021251502
4,1,0.8551813031985559,0.8684133877731224,1.0406306932589182
15,2,0.21186300333122476,0.29049385505402925,0.9827664777163251
20,6,0.2377724730730577,0.9828020779184019,1.069537261096671
7,4,0.04058544617917592,0.15711590576402337,1.104698297287424
22,2,0.9219956898555723,0.501765760856124,1.0538909743239564
9,4,0.24171593782030343,0.5599262042976069,1.0137024174416593
12,2,0.872453523008886,0.9407822197951682,1.0365482557222745
13,3,0.8460565339674936,0.29552804514133146,0.9923185442945218
20,2,0.47542770921985666,0.348146544542406,0.9840530789716067
0,5,0.551870486754551,0.4309179642116059,1.1478875722700634
21,0,0.6791179562387373,0.2409284317733434,0.988840902645147
1,4,0.3873528003377139,0.7380169644069917,1.166844795703779
2,6,0.4733062880871145,0.11264753998453121,1.0367763528898477
10,4,0.9660084981726637,0.2204781678536636,0.9938681106181029
4,2,0.9450146812153815,0.8273838660767964,1.0338965642864673
8,0,0.7989727060477839,0.311481595285606,1.0026687115504984
20,3,0.332301515756692,0.1559880531243777,1.0195281016026296
3,3,0.3677903990240673,0.7696021503361268,0.9839678799957456
17,3,0.8062729917977739,0.48993131613753804,0.9817463501151336
22,6,0.01632393116766817,0.745376181692648,1.1525792328593023
15,3,0.862065926018398,0.24335816129358961,1.005382527773025
19,0,0.4183099533873177,0.9041410718822591,1.0514054248536806
13,3,0.7133062073150421,0.750787403111758,1.0046280963362875
1,3,0.9742107700095511,0.4414588287378084,1.0526109369150696
19,6,0.11452629507881362,0.2254537769195895,1.0982247939058944
1,3,0.2649799822008151,0.9462454704617073,1.1060805592215677
10,2,0.997350289577605,0.3235906156437732,0.9880056705152165
5,0,0.3696131240567587,0.6620899304863344,0.9815438927614334
12,5,0.63207616861319,0.7192836447175107,1.0115958010028305
2,2,0.22138386312088187,0.29577490950623053,1.0397057897626916
9,4,0.053470872437827444,0.782145184856282,1.0983469617082466
20,3,0.11092797628804496,0.2554753352033134,1.1153225619465774
13,1,0.9509151290699908,0.5000245654405359,0.9999561650276216
13,6,0.15045403028948223,0.4081734032345442,1.081633769913622
7,1,0.16276401696292775,0.18609885972379336,1.0840358294933334
15,2,0.5416928469495248,0.6476121092815724,1.0065903468491892
15,0,0.12617083589716638,0.3472978651213352,1.119077633525218
4,0,0.22759133128254938,0.8259057572764538,1.06307272883437
18,4,0.7567356946684026,0.7627474420133422,1.0079542481846366
8,1,0.715541086339644,0.5549142023298012,1.0044894294594766
17,4,0.16206431932305831,0.5189898419876525,1.1130857012210422
4,0,0.05547256978784776,0.9160625142417058,1.1470781508664967
0,4,0.11370697045226896,0.22220179651488756,1.2
10,4,0.4636992888765368,0.9480611998945978,1.0695178930317364
14,6,0.9101391926014045,0.32864102327622335,1.0074080319486192
6,4,0.5892941218576032,0.16306818880066493,0.9979710103050459
6,3,0.42658782805667395,0.3427272542419958,0.9936297899765802
17,3,0.7399927547952391,0.11276787730383209,1.0141240851987834
7,2,0.6413939384386035,0.6713934810828209,1.0097407392027629
7,1,0.1305890715974991,0.43826422965647727,1.1068246222044449
19,2,0.23991088843267327,0.6623634652106455,0.9950204636732483
15,4,0.5386814121345145,0.7669364659798878,0.9893133888890266
22,6,0.9638187505928703,0.2206796343584711,1.035557886585493
14,1,0.7603202569625581,0.8158206834812608,1.0484841733809973
12,0,0.2349993110652937,0.7594428954060408,1.0036666256213163
14,3,0.812340421119866,0.35604776235956503,1.0087698156438851
15,1,0.9329150666617742,0.5828474668117541,0.9938906636278555
0,5,0.5376185401533823,0.2073405774282086,1.1647165245438578
10,6,0.8898828326326236,0.9623574860747452,1.0354158439519796
17,0,0.15313454869059673,0.38146854860703383,1.1040319086530574
22,2,0.9732910956534152,0.3677011829439165,1.0412678113994787
7,6,0.9882258129414148,0.45217200562289495,0.990557973924429
12,2,0.21772834096615934,0.4615867782005306,0.984390789249029
20,4,0.48723557836316433,0.5273683036273156,1.0153263634483225
17,2,0.0034892728644799753,0.4099038004287152,1.0827097178459204
19,1,0.9870371430118039,0.14778621965923683,1.0013118382515795
4,6,0.7287828386366587,0.4210834934345892,1.0111668939876817
1,0,0.9614101871196906,0.3629051410794335,1.054564680331086
12,4,0.6290668171988073,0.2834694715155841,1.0013461957092487
9,5,0.07151969497133448,0.6843899875557036,1.0889595516956065
13,3,0.9212305892663036,0.15332604272227307,0.9887956526189025
15,5,0.8333164267020902,0.8261372097854711,1.0553762881198538
17,5,0.7034053782180699,0.37167300628337363,1.0105086112068817
0,1,0.5360182777250327,0.34789964288975694,1.0477906557299026
19,0,0.43762841067710234,0.4905338568496105,0.98464866523757
4,6,0.4831638163551777,0.2109874711477447,0.9941107154019884
2,4,0.7325190585289281,0.2792861185907811,1.1560872448134636
22,4,0.8317080507815822,0.4215085279813858,1.1675990645310597
19,2,0.7830195643363296,0.8230228114148381,1.0632217427623591
12,4,0.8411142686711592,0.6562598007541703,1.0000712145129032
23,1,0.8423519096191376,0.7701385731768927,1.042567264637724
12,4,0.7035851986097239,0.4886301036608298,1.000232246790676
22,0,0.9015590799730747,0.9743714095793664,1.112744395066401
4,3,0.5805142814322617,0.13165642491321608,1.0008897301425272
2,3,0.9314320417730959,0.2925573203039007,1.0651264349290557
5,2,0.36482653827623623,0.493508735802369,0.9990796359129706
5,4,0.2839187211088404,0.6698605842372799,1.0188053279744407
1,4,0.678266816922833,0.6380453206441229,1.133119843453104
19,0,0.8420421606831411,0.3540401719360614,0.9988477756383981
2,6,0.9497129640999847,0.13520599633698635,1.0556984380655587
22,4,0.35931275589173084,0.8229676716207636,1.1921781093889163
3,4,0.3650733739481763,0.7315506598014327,0.996065616012398
1,6,0.4720475460686431,0.4589211893752323,1.0355192306703174
23,2,0.5520921372890356,0.179020224825649,1.0691238852106133
21,2,0.8455151922788644,0.5364223520856072,1.0079952731936637
19,1,0.9768168983719542,0.3511080150114867,0.9860358696141629
12,0,0.2637256609514562,0.8086544567879064,1.0357926395980062
22,5,0.3501038983856981,0.6743635392393573,1.1694479716334774
5,6,0.7234656170148598,0.7865209349941852,0.9846635064552973
10,3,0.27379572140582487,0.5405542598488243,0.9876499028907075
20,6,0.34079262195900784,0.2757755956298492,1.018331081812925
17,5,0.4221165185305804,0.49372492022734105,0.9872165952294452
2,2,0.08795656635535665,0.23952228532804606,1.152812174108732
7,5,0.6986548515116214,0.4565784015272897,0.9908042332596849
21,5,0.1840238680587314,0.554567578357097,1.1130576046965353
15,5,0.24201134905794575,0.8392295452394082,1.0401021043134326
1,1,0.6650681115867154,0.9869165438474703,1.1050679636052854
19,5,0.14903768414275342,0.3099806448071937,1.1056329816466877
6,2,0.10635135539793394,0.6295092731649448,1.1044993926587805
0,6,0.92931738726667,0.9571962465251587,1.086038244719267
17,5,0.25235717365847765,0.7963839728471093,1.0039364232882055
13,4,0.6361152558884174,0.3124499201650131,1.0135789547512424
13,0,0.07744678676046068,0.5766023833178366,1.1054932947836082
9,3,0.3029361413300268,0.6555250917372177,0.9948385868544044
7,4,0.029045560872011045,0.7788662632572204,1.0827804683144486
16,5,0.49726693629410224,0.35815871767674345,0.9889990025935369
23,5,0.9963604003144041,0.850259523976045,1.180716017340145
19,2,0.014016989301483207,0.9198304704751776,1.1401385597701914
8,0,0.0020856805742549556,0.2400823045242232,1.1056261619332588
9,5,0.8355366312047446,0.9876274568931761,1.0614069303206928
12,4,0.4225301085132894,0.2484922172231072,1.003917420003443
17,0,0.021141153094069054,0.24461771020939088,1.1047602258308324
6,5,0.5059336777204202,0.6832822585410782,0.9848740328046468
3,2,0.4956953648722512,0.7207352421501727,0.9801114468902736
15,2,0.05124743641054663,0.46872152985039417,1.1034147981901012
2,1,0.43890115438887933,0.4248724750059638,1.036758214256344
12,2,0.14950091629669893,0.26312865715468403,1.1108761934471456
2,3,0.05496972969014957,0.6598027719445049,1.1589263205934233
1,1,0.0646880818541008,0.6424360194329106,1.1520335224476426
7,2,0.34011029754364996,0.24534491991147184,0.990063359782662
19,6,0.3659427782160938,0.4451017531653827,1.0046753853061492
23,5,0.17612301817520049,0.5768166644797821,1.2
11,2,0.395873756451648,0.41288363404736783,1.010440035364078
4,6,0.30461604793990893,0.6107459722908997,1.0189300867282498
9,5,0.7810843258213934,0.9455898881340467,1.039729615805825
23,4,0.12424059191008474,0.8678294574970837,1.2
11,3,0.10341395193328151,0.4248446380135251,1.1199007983981992
22,1,0.42693190871910536,0.4738671289377132,1.0531791075558576
19,5,0.2154414711487631,0.9658795585559465,1.044167480810072
23,1,0.07729670590248006,0.5400877305068001,1.1456560288248463
19,5,0.09956086444799783,0.5687804941427663,1.1102199623702427
23,3,0.9888820020067015,0.22788535011676248,1.0579343839928106
16,1,0.34744042820304,0.2775065434861674,1.0171402182377092
20,3,0.1205704840229197,0.8383555153195263,1.1359394058607573
7,0,0.013859356675390178,0.7022739895797141,1.0864357567779366
5,0,0.8028435764331596,0.5879212753683215,0.9962154221366373
20,4,0.644426628702342,0.6132426150341479,0.9937051141271992
12,0,0.040487436171183,0.4385446540890484,1.1130280480037518
22,5,0.45070226167867167,0.5850549863001988,1.1567654175429634
19,5,0.769140651424104,0.2675231253231653,1.0107493582584615
13,1,0.7959424548291207,0.4051170884154016,1.0152436241157745
10,2,0.6036037649025675,0.864501274092137,1.0505482319427302
5,5,0.6544189126958619,0.35780647414166245,1.0081777251423862
16,1,0.20501485802375852,0.5965432220955068,1.001762073988475
10,0,0.42083383422654397,0.8297555659532859,1.0332881101842895
19,6,0.8657213132173648,0.5207334699706861,1.0089587308998662
8,1,0.027534883319751624,0.4737515071727275,1.119438809448504
21,0,0.8403222251922032,0.4554708975320223,1.013761354542536
21,3,0.07102830313056352,0.49221358042200325,1.0996153781300204
10,2,0.5511438061520928,0.44434896286900405,0.9806236007052643
0,6,0.9245722137821697,0.5425075845887065,1.0572848371769352
10,0,0.6283282112966835,0.8255485502318679,1.0558562976700832
15,4,0.8682404088631215,0.30248570895116544,0.9832110114348319
14,1,0.8628269102685306,0.4312133884041973,1.0196471940073022
10,2,0.43172479012572107,0.6030216120500381,0.9818007882675361
3,4,0.7778658459960992,0.44963148334861824,1.0007362525363228
12,3,0.03754918634229221,0.25474327826234044,1.093455107841581
6,2,0.5884555223993769,0.39512727333081843,0.9926488915441243
21,6,0.6112556301299124,0.6349717654159913,1.0079077939447636
2,2,0.2151938226595278,0.5835234662269451,1.0622217172844566
17,0,0.09472335924869524,0.32533494301905236,1.1014427581545063
0,2,0.7531233044788351,0.9304029160928403,1.082081617936018
15,5,0.44641517333975234,0.3753813353417935,1.0093182815353456
16,4,0.31064751647113176,0.5328774855406786,0.9835310564623095
21,6,0.9611217280429729,0.7488399084828647,1.0085301549760155
0,4,0.2227202357979855,0.20327191877851808,1.1686282310780276
17,3,0.7899499968150339,0.765141444381029,1.013363664752794
15,4,0.5338992266564129,0.23929579760837583,1.0029854261217717
15,5,0.18982599701824177,0.5045008080893139,1.0950451415239268
19,3,0.6831927231287874,0.6984778627207434,1.0177155113655492
11,6,0.8497230347804261,0.5018726583932456,1.0069620310318301
7,4,0.9206192206462964,0.9261819232011436,1.0618790908356786
20,4,0.803089198292512,0.7930057986109531,1.004704555632602
15,2,0.1879320354672458,0.2054389652446872,1.101350129514863
9,5,0.7619542518558178,0.21784636984039635,0.9991765435497482
7,3,0.6008539415516938,0.4741349431485251,1.007319982010554
16,5,0.6886325318503737,0.9207937869992487,1.051262391106403
0,2,0.3760724991297091,0.3695855478613089,1.0514727216902235
7,6,0.8603147571670555,0.9443460948852012,1.0369733314125957
2,5,0.19436953501058407,0.44713617954288587,1.2
18,3,0.5484908606127448,0.7465713117759604,0.9888639313548191
13,5,0.004190911827546162,0.7236135254261964,1.103507875553499
23,4,0.5697551314641157,0.46267330564577225,1.1546619965835065
13,6,0.12467947751433284,0.9131223750458186,1.16690413220079
11,6,0.5048434589657472,0.7892669720889444,1.002263445132003
8,5,0.15132913253738633,0.24236285591004614,1.087752971110875
21,5,0.5422955804324461,0.1142930648617282,0.9957205805334477
11,5,0.2835469251359688,0.17578770650068765,1.0158456709704984
2,0,0.5632451617351537,0.20414839604140383,1.0431287403106801
21,3,0.7123717416553463,0.8870866673131522,1.0398209007899102
15,6,0.39067440591840097,0.3218638556945884,0.9958962332513984
4,0,0.26304817790607316,0.7997386552137875,1.0098482644247397
15,0,0.5385611379617944,0.99121458267441,1.0636190527403457
2,1,0.37498222120467195,0.14239652497388483,1.0584156926376413
2,3,0.3902423478337733,0.1774526202760019,1.056616116919576
0,3,0.8201765273976954,0.9206139654307479,1.09808865449591
11,0,0.17936576817810712,0.10041451651964937,1.118456468328203
12,2,0.9590004936331452,0.8275465674830541,1.066375417221684
11,5,0.42157972247089404,0.3275836785767173,1.0142998105548127
12,5,0.2527605482987131,0.9204477728827258,1.0309232502287977
10,1,0.817207980263263,0.41821539299788524,1.0086800359440298
2,3,0.19696105181848922,0.1997974895465493,1.1548571949670952
6,3,0.3044164384724881,0.506553981899311,0.9924870640167364
9,1,0.8404070087892523,0.721847066925141,0.990988761639849
2,6,0.48520801498158017,0.7638382032186454,1.0628435101405243
16,6,0.5250500966764219,0.6660796919177981,1.005562475416818
10,1,0.0013852791625384997,0.752691766459526,1.1191084097864474
19,1,0.2299612931889109,0.8966426484455623,1.0407238679802975
19,3,0.6429080860829405,0.5139164093560126,0.9865101265553397
21,5,0.8205567146590491,0.2703265565595764,1.0044083649531683
16,6,0.3220735261310659,0.8249299185120735,1.0473069247509808
3,4,0.651722500787044,0.7566486190673576,0.9851698866172293
17,6,0.48674888240083214,0.21177120572027064,1.0073147496254846
1,6,0.7448879620814466,0.6762699794761482,1.0308483340856907
14,4,0.08837195194104186,0.733175205990129,1.1063350818108475
13,3,0.947515238694407,0.9783440933463733,1.0332140697553243
3,5,0.675150874226094,0.24378260407165242,1.0115873536501352
14,0,0.25132550019779354,0.6814168802030439,0.9824435177659554
15,2,0.47430942561069167,0.33457336925939907,1.014296298674422
16,6,0.7635713896957762,0.9696947142656541,1.0646517717002129
23,1,0.30728433443335146,0.2242713573958247,1.049501382029992
8,4,0.9286245182887803,0.8010893378699703,1.0616759420434392
2,4,0.5458013891838349,0.9247683095085791,1.2
20,2,0.553381382377454,0.17833407887295827,0.986637184165436
21,0,0.2010691498514735,0.689301630753566,1.0095912850919546
13,2,0.8432989251871411,0.7366217133647864,1.0017711450598668
10,4,0.7966389599025709,0.8229947438208124,1.0519972429799849
5,5,0.4384877931958229,0.5747846687607289,0.9997351354113926
18,1,0.5728769636943621,0.9561777076124003,1.0334829490816448
10,1,0.15351602373139417,0.2768368720992,1.1180993771694676
2,5,0.7017934714244426,0.3312007543903367,1.1360783600981708
18,3,0.5288914795377702,0.4601262085995017,0.9830970239421031
13,3,0.5440585630476221,0.27254984525704196,1.006325129334733
13,5,0.33528950960346493,0.7547756483622232,0.9839040671185567
6,1,0.8985170433497319,0.25283822334861206,1.0145855593421351
15,6,0.4785847463584435,0.9078897469497271,1.063151832600236
17,0,0.2807711543625766,0.41677176905159985,0.9803439872552511
14,3,0.3387526816263736,0.5558928610918039,0.990905219384484
13,5,0.28007376764923875,0.9503557731990241,1.0493133803869805
23,6,0.9104620089548949,0.25310936752156443,1.0698033102428608
5,4,0.9613670658244359,0.7586864819155023,0.9972154700566399
17,5,0.6736753862452846,0.1632578389249253,1.0188500281122463
3,6,0.12031878057324585,0.103361416875338,1.1094860265107616
23,5,0.12969639832884383,0.932143820200318,1.2
11,0,0.4885639154312489,0.44520726621928886,1.0032254920893913
22,1,0.3822787971558046,0.9776005121340811,1.11758625243706
20,5,0.8273364183416202,0.3562345954459306,0.987223555842837
12,1,0.5077722187191768,0.24517341554707808,0.9967463384385967
4,4,0.49070672240735325,0.416270714676346,1.0033209159556427
1,5,0.3564713258094059,0.7986774457654173,1.1368406947779013
22,4,0.011049379386067204,0.5084883942303641,1.2
2,5,0.008026668601337161,0.3820142632481134,1.2
16,1,0.6539021240216512,0.6821405231332679,1.0004024379724505
6,0,0.4859210955847748,0.5207558995942116,0.9952023508770268
18,3,0.8217218536209725,0.10725703193880029,0.9926631456942644
0,5,0.9581600880919727,0.15009778313957456,1.164752553748792
17,5,0.4156696909782541,0.7068702677091895,1.0086507886484966
0,5,0.01694480195754633,0.16258263789923144,1.2
23,0,0.7193816753614324,0.8409247772418333,1.1189716454093268
6,1,0.43885211007829406,0.7202316798298591,1.0016630437003682
9,0,0.36147199392278195,0.21883244553682424,1.00398589666732
23,2,0.8731042501701979,0.545696163382995,1.042392175728085
8,1,0.2061332986051141,0.8020807095207251,1.0684324070706932
8,1,0.647749095556269,0.8936445780978522,1.0691872403848974
1,3,0.4461265813425912,0.4092087793200647,1.0358145145222415
1,4,0.30240061633046134,0.5608092480151858,1.1684654209922607
17,6,0.3351459823957247,0.893324449052948,1.0552358376407536
10,1,0.07279531397845795,0.9781257147173303,1.1443624910618573
2,3,0.7493694357726352,0.22838670721118828,1.0382722143357037
7,5,0.9733529474823626,0.3278165167745969,1.0180945674409463
0,5,0.25615004907432604,0.6738847665571842,1.1524415017099645
9,6,0.5569691625229758,0.3857715449358041,1.0193071449551245
5,3,0.8417850019068079,0.555421029657593,0.9917237372405443
14,2,0.37343020422142803,0.28967691587374894,1.0137287182446089
